geometry,location,base,residential,natural,commercial
"POLYGON ((72.41927039311291 -7.225205727066731, 72.41940978401725 -7.225000830785421, 72.41947957919315 -7.224857133576415, 72.41960027106772 -7.224641637657151, 72.41965926743808 -7.224588438473492, 72.41973436300054 -7.224548538883908, 72.41996504943941 -7.22443673990131, 72.41996754928861 -7.224434939925636, 72.42005624442098 -7.224444739123804, 72.42021983527192 -7.224436738234236, 72.42052291779011 -7.224340938416423, 72.42087959668217 -7.224146740472072, 72.42102978794607 -7.224088140813923, 72.42118267914772 -7.224042940835255, 72.4213194710694 -7.223971041565425, 72.42154475805306 -7.223896541775418, 72.42169494929982 -7.223835342176125, 72.42185054029879 -7.223782142360704, 72.42221261916917 -7.223630443420892, 72.42228231504949 -7.223593243805801, 72.42242980641151 -7.223526744344074, 72.42266849277196 -7.223470844046186, 72.4229018793575 -7.223404344022606, 72.42320766167249 -7.223300544368631, 72.42328275739155 -7.223284544239062, 72.42359923979249 -7.223284542168761, 72.42367433570377 -7.223297841376866, 72.42391572283957 -7.223383037871835, 72.42387812547163 -7.22346553625284, 72.42385672718515 -7.223545334588915, 72.42377623314556 -7.223771530002206, 72.4237762358338 -7.224181220740926, 72.42375203768601 -7.224258419154145, 72.42371454024301 -7.224330317774184, 72.42366354351527 -7.22439681660462, 72.42364214522888 -7.22447661494077, 72.42364214575254 -7.224556413136922, 72.42362874674241 -7.224593712381437, 72.42361264816132 -7.224673510682927, 72.42358315032534 -7.224753309072094, 72.42354025314786 -7.224819907847311, 72.42348385665022 -7.224875706954996, 72.42341416082319 -7.224921006387048, 72.42319417370211 -7.225019405602214, 72.42311907807036 -7.225048705431286, 72.4230439823513 -7.225064705560993, 72.42282949504641 -7.225181704319825, 72.42268190370784 -7.225250903721419, 72.42260680816334 -7.225293503249904, 72.42245131705467 -7.225330803424266, 72.4222957259686 -7.225370703540528, 72.42223402969604 -7.225415902922596, 72.42186925066174 -7.225519702963454, 72.42171105968538 -7.225554303216584, 72.42131948226319 -7.22567670301254, 72.42126848502875 -7.225666003588108, 72.42096810201161 -7.225708604590992, 72.42089570621189 -7.225735204463554, 72.42072671588842 -7.225777804606634, 72.42056582486975 -7.225783105539748, 72.42037063561186 -7.225766107201321, 72.42038613442514 -7.225716608218645, 72.42033783670907 -7.225655409917896, 72.4202815394726 -7.225599511549707, 72.42021714272128 -7.225548913114732, 72.42013664702272 -7.225522314242683, 72.42005355166101 -7.225525014725438, 72.41989256078757 -7.225551615177792, 72.41981216525801 -7.225551615703903, 72.41956807874318 -7.225538317601813, 72.41948758306231 -7.225514418668735, 72.41934819023626 -7.225426521567494, 72.41930259179378 -7.22527752523333, 72.41927039311291 -7.225205727066731))",background,0,0,0,0
"POLYGON ((72.41069847904782 -7.226626651063104, 72.41070927792349 -7.226546852795244, 72.41074677538437 -7.226477654113148, 72.41077357340532 -7.226403155620833, 72.41081117086067 -7.22633395693809, 72.41081917020648 -7.226302057606416, 72.41087816621869 -7.226194259655679, 72.41101365802196 -7.226093161052873, 72.41104185625331 -7.226062561559628, 72.41107265437491 -7.226037261929625, 72.41120944643806 -7.225986762175171, 72.41124434435798 -7.225965462427971, 72.41141593407546 -7.225852363860083, 72.41145083195205 -7.225824464262007, 72.41147763026976 -7.225795164748577, 72.41160772242571 -7.225702066000503, 72.41167611845695 -7.225676766124444, 72.41182630965231 -7.22560756670488, 72.41190270511669 -7.225563667196718, 72.41209319398423 -7.225481167813939, 72.41217898920563 -7.225479867281782, 72.41230238243247 -7.225493166173684, 72.41231608169576 -7.225496965998167, 72.41242307594003 -7.225526364633634, 72.41245257448377 -7.225554363807936, 72.41246867383286 -7.225591562862069, 72.41248077343981 -7.225634161820373, 72.41249417321866 -7.225713959929673, 72.41251157248696 -7.225749859004672, 72.41253437142946 -7.225781858132443, 72.41257866907094 -7.225797757483263, 72.41262016678144 -7.225800457150649, 72.41265906454919 -7.225789857135555, 72.41269796229919 -7.225776557181463, 72.41273146027919 -7.225752557504474, 72.41273285994795 -7.225713958367447, 72.41268856199206 -7.225650160098883, 72.41268056218344 -7.225611561023377, 72.41270876039702 -7.225578261591207, 72.41275025810754 -7.225580961258601, 72.41278515628932 -7.22559956060994, 72.4128213544343 -7.22562355983076, 72.41284415338467 -7.225656758931414, 72.41286565269613 -7.225733957046421, 72.41286425305361 -7.225776556093069, 72.41285215426723 -7.22585895431049, 72.41284415528902 -7.225946852376822, 72.41283745592345 -7.225986751519165, 72.41281055795139 -7.226067849862843, 72.41279855885421 -7.226103749130256, 72.41279585927545 -7.226145048214796, 72.41274226302414 -7.226262145919859, 72.41270196571895 -7.226331344620136, 72.41265106898535 -7.226397843450806, 72.4126081718418 -7.226469642109373, 72.41257867453035 -7.22662933869426, 72.41257867559592 -7.22679163502733, 72.41253837827303 -7.226858133788658, 72.41243378489199 -7.226980531707929, 72.41237478853915 -7.227036430831176, 72.41223269710309 -7.227137529477202, 72.41218170034028 -7.227198728428363, 72.41212000410277 -7.227249327689062, 72.41203950863007 -7.227257228037548, 72.41195911304807 -7.227249328742344, 72.41188401711824 -7.227233329595445, 72.41172842547205 -7.227188131635219, 72.41165062984922 -7.227196031966029, 72.41157553421679 -7.227225331795693, 72.41152463743134 -7.227283930804983, 72.41140924459816 -7.227398328975883, 72.41135834781207 -7.227456827987461, 72.4113153506393 -7.227523326766591, 72.41124295496181 -7.227568626217145, 72.41109816261006 -7.227507428547709, 72.41103106604301 -7.227462130010384, 72.4110047674224 -7.227449530467215, 72.41095866984085 -7.227427531266026, 72.41089427312431 -7.227382332708764, 72.41085677475473 -7.227313134517598, 72.41082727592332 -7.227241336332797, 72.41080577662942 -7.227166838156625, 72.41077357793039 -7.227092340050497, 72.41075487846311 -7.227015141916993, 72.41073067931933 -7.226940643758491, 72.41070118047021 -7.226866145634687, 72.41069847904782 -7.226626651063104))",background,0,0,0,0
"POLYGON ((72.3867451427122 -7.246720954463825, 72.38675054214069 -7.246679755357833, 72.38676794093656 -7.246643756055732, 72.38681223805435 -7.246579957204163, 72.38689003312592 -7.246488158764297, 72.38694362976111 -7.24642955973436, 72.38702412463061 -7.246329861455026, 72.38712201870766 -7.246256662463604, 72.3871475170975 -7.246227362957185, 72.38719841380438 -7.246156864213487, 72.38725071050327 -7.24609696522146, 72.38731380661115 -7.246038466126938, 72.38736610327511 -7.245973267254503, 72.38749479548302 -7.245876168600129, 72.38755919150945 -7.245816269528691, 72.38765838554127 -7.245747170436336, 72.38768788354217 -7.245692571474497, 72.38774288009103 -7.245632672464808, 72.38776967837437 -7.245598173067215, 72.38786087277109 -7.245516974300425, 72.38796956620446 -7.24543717538717, 72.38807276007454 -7.245377276061065, 72.38817605388705 -7.245309476912555, 72.38828884709319 -7.245229777970181, 72.38834364379277 -7.24519107848356, 72.3883798416492 -7.245171078697143, 72.38841603955831 -7.24515907873023, 72.38845493737928 -7.245156478533508, 72.38849523517446 -7.24516177814935, 72.38853273321286 -7.245180377483495, 72.38856093182933 -7.245208276668865, 72.38857703117165 -7.245244275750917, 72.38858903103026 -7.245324073871657, 72.38858903130159 -7.245365272942088, 72.3885850317959 -7.245406572036527, 72.3885802321937 -7.245426471619052, 72.38853673505847 -7.245494370372673, 72.38850593693684 -7.245519670004067, 72.38846193949678 -7.245537069900367, 72.38835174590974 -7.245580869635677, 72.38824175241695 -7.245640669008692, 72.38820685450538 -7.245663268727935, 72.38817735632931 -7.245691268289892, 72.38813985858002 -7.245716567965295, 72.38797756848452 -7.245850866000899, 72.38783947680827 -7.245949364685353, 72.38764228884533 -7.246112962289168, 72.38761009078371 -7.24613556199072, 72.38755379407927 -7.246160861789604, 72.38733920696079 -7.246305859927404, 72.38721591428681 -7.246377759114936, 72.38712202003953 -7.246458857901874, 72.38706162382573 -7.246524056827554, 72.38701072707541 -7.246587955720192, 72.38696103048565 -7.246686353826632, 72.38695033162375 -7.246768852035684, 72.38696103155476 -7.246848650165121, 72.38695703204914 -7.246889949259658, 72.38695843224272 -7.246931148320988, 72.38700133029663 -7.246997646539021, 72.38696643235872 -7.247016246348593, 72.38686453760153 -7.246952448457102, 72.38683633886177 -7.246905849693587, 72.38681493981458 -7.246869950644021, 72.38678944102159 -7.246838051531141, 72.38674914275273 -7.246760853537413, 72.3867451427122 -7.246720954463825))",background,0,0,0,0
"POLYGON ((72.37083082671455 -7.261824518526251, 72.37085552497767 -7.261769319607756, 72.37153488421494 -7.261312925422391, 72.37157508206187 -7.261325124882826, 72.37216795514651 -7.262238000404551, 72.37215865606804 -7.262299299084138, 72.37148549660864 -7.262774092814521, 72.37143919887806 -7.26272819415381, 72.37083082671455 -7.261824518526251))",background,0,0,0,0
"POLYGON ((72.43182428478985 -7.329550488268586, 72.43192007882827 -7.329455489775893, 72.43198197474578 -7.329359491530728, 72.43201847374087 -7.329513487814556, 72.43208177063927 -7.329576485973339, 72.43214886752271 -7.329668983441432, 72.43224006257411 -7.329687682414394, 72.43227766076555 -7.329730181206155, 72.43234465746409 -7.329794079320067, 72.43240105439736 -7.329804678706675, 72.43246535108625 -7.329844577379897, 72.43255384662412 -7.329913775231557, 72.43270143919274 -7.330030771612713, 72.43278723477424 -7.330083969843211, 72.43284623181123 -7.330131868371113, 72.43284893226371 -7.330222366311644, 72.4328060349691 -7.330270265515789, 72.43278453616509 -7.330270265658473, 72.4327309390934 -7.330262266194649, 72.43264504381848 -7.330254266945185, 72.43259944617792 -7.330227667847856, 72.43253514941841 -7.330177169413773, 72.43242785489103 -7.330102671806444, 72.43232586015738 -7.330041473863907, 72.43225076399796 -7.329990875503731, 72.43221326594278 -7.329969676230821, 72.43218106739698 -7.329919077585949, 72.43211137091986 -7.32986587924858, 72.43205237368841 -7.329788781379337, 72.43198527703069 -7.329730183146521, 72.43186728327559 -7.329682285010097, 72.43182428478985 -7.329550488268586))",background,0,0,0,0
"POLYGON ((72.4321032604805 -7.328230416196786, 72.43210596013523 -7.328201116839851, 72.43213545844168 -7.328193216822343, 72.43217565624079 -7.32819851643607, 72.43219175559287 -7.328235715490059, 72.43221055493657 -7.328294214045624, 72.43226145274302 -7.328390011546762, 72.43230175087345 -7.328445910018335, 72.43232315005456 -7.328501708617553, 72.43231245100465 -7.328555007486155, 72.43230705180038 -7.328629405843598, 72.43228295331808 -7.328656005403437, 72.43223735578407 -7.328645405945116, 72.43219975764524 -7.328610806975127, 72.43216765904135 -7.328552308507804, 72.4321327604514 -7.328472510539556, 72.43211936071874 -7.328400712248189, 72.43211126072589 -7.328334113804348, 72.4321032604805 -7.328230416196786))",background,0,0,0,0
"POLYGON ((72.43399357847676 -7.436029974555541, 72.43403117576491 -7.435938276366191, 72.43403117561151 -7.435915576877068, 72.43402847561848 -7.435894377372358, 72.43403247509046 -7.435849178362684, 72.43405397361506 -7.435807879147442, 72.43408207189881 -7.435785279466921, 72.43410627025561 -7.435741380292029, 72.43414916744624 -7.435678881409866, 72.43420416401767 -7.435624382266225, 72.43423636199219 -7.435589782828187, 72.43425506086183 -7.435576483001644, 72.43426985992208 -7.435559283289126, 72.43429395829327 -7.435516684085664, 72.43432885574927 -7.435427585856043, 72.43435565399724 -7.435388986544385, 72.43437315289782 -7.435370386845213, 72.43436505319579 -7.435347787408371, 72.43438385205987 -7.435334487581165, 72.43440395086984 -7.435323887684441, 72.4344240496886 -7.435314587758458, 72.4344482482968 -7.43530788774637, 72.43459434015877 -7.43530658679227, 72.43461983872166 -7.4353038866814, 72.43463993754042 -7.435294586755425, 72.4346560365189 -7.435275987065679, 72.4346748353647 -7.435259987299244, 72.43471503295763 -7.435234787595837, 72.43475793040841 -7.435210787847246, 72.43477542932725 -7.435194888087319, 72.43479682805543 -7.435182888213363, 72.43485722441625 -7.43514168873411, 72.43489472209588 -7.435107089260448, 72.43491082107435 -7.435088489570711, 72.43496451758298 -7.435013990886041, 72.43498191632763 -7.434971491725475, 72.43498191586004 -7.434902293282949, 72.43497921585757 -7.434879693809777, 72.43499001512217 -7.434859794184979, 72.43502351325816 -7.434859793959515, 72.43503291243849 -7.434815894884308, 72.4350289123462 -7.434769295960053, 72.43502081265366 -7.434748096491715, 72.43500871320056 -7.434729396994029, 72.43499931357091 -7.434706797565952, 72.43499401371309 -7.434684198110281, 72.43499131371064 -7.434661598637112, 72.43497791433936 -7.434644299116666, 72.43497121454189 -7.434619099728935, 72.43496981446707 -7.434596500247016, 72.43494031583893 -7.434556601343579, 72.43494031551529 -7.434508702421666, 72.43494441495473 -7.434459503501424, 72.43495381428778 -7.434438203917563, 72.43496981328062 -7.434420904199259, 72.43498331240377 -7.43440230452704, 72.43500471091643 -7.434358405371085, 72.43503960857926 -7.434299906452887, 72.43505030783999 -7.434278606860285, 72.43505840724607 -7.434257407282927, 72.4350570067125 -7.434166909329261, 72.4350624060891 -7.434119110368771, 72.43506910557238 -7.43409781080309, 72.43507850490545 -7.43407651121924, 72.43508380445785 -7.434053911692243, 72.43509590364945 -7.434033912060962, 72.43511070270974 -7.434016712348495, 72.4351723989618 -7.433970112982137, 72.43518709801819 -7.433951513301855, 72.43520589686403 -7.433935513535465, 72.43528629179791 -7.433847814968344, 72.43530509064374 -7.43383181520196, 72.43532518945372 -7.433821215305281, 72.43534538822165 -7.433805215529472, 72.43538828566368 -7.433779915810235, 72.43542448344337 -7.433749416253129, 72.43544188233129 -7.433728116615458, 72.43547678019142 -7.433698817040094, 72.43549687899262 -7.433686917172682, 72.43551567782967 -7.433669617435563, 72.43559077285106 -7.433551219595165, 72.43560687181133 -7.433529919966253, 72.43561887100918 -7.433510020333416, 72.43566586799878 -7.433451521333887, 72.43569136630157 -7.433410322089642, 72.43570876523408 -7.43339562230343, 72.43572486422136 -7.433378322584491, 72.43573556349156 -7.43335842296041, 72.43573696326099 -7.433335823459677, 72.43575166213769 -7.433290624378146, 72.43577316078871 -7.433268024742166, 72.43577986026324 -7.433245425205775, 72.43577986011057 -7.433222825714466, 72.43577576018535 -7.433200126252999, 72.43577576003268 -7.433177526761687, 72.43578115957955 -7.433154927234045, 72.43580935772334 -7.433112428000914, 72.4358240567973 -7.433096428262139, 72.43586165452547 -7.433069828607874, 72.43590185212719 -7.433045928875344, 72.43592465086731 -7.433047228692672, 72.4360212456091 -7.433064527653299, 72.43606684314338 -7.433075127107885, 72.43608824201613 -7.433084526752309, 72.43613383956797 -7.433097726148375, 72.43625453286133 -7.43309912530473, 72.43632832866504 -7.433085825107535, 72.43635112734235 -7.433077825134198, 72.43642082325731 -7.433047225354002, 72.43644092204904 -7.433033925518133, 72.43648121959113 -7.433002025965019, 72.43649991840672 -7.432980726318645, 72.43652011716587 -7.432963426572143, 72.43654021596706 -7.432951526704763, 72.43656301463557 -7.432942226760693, 72.43660191228192 -7.432914227129225, 72.43662061112452 -7.432896927392818, 72.43674800311962 -7.43276132958793, 72.43676820192402 -7.432750729690623, 72.43680969940813 -7.4327201301002, 72.43684589717834 -7.432688230574702, 72.4368619961474 -7.432668230916573, 72.43695589003359 -7.432536633247104, 72.43698678808049 -7.432502033818056, 72.43700418701366 -7.432487434029636, 72.43702028599151 -7.432468734342256, 72.43707128263291 -7.432391635734656, 72.43711947957399 -7.432335836666445, 72.43713557850724 -7.432310537127634, 72.43716777630218 -7.432249338288629, 72.43718787486966 -7.432202839200127, 72.43719597401437 -7.432142940494002, 72.43722147231719 -7.432101741249876, 72.43724017100715 -7.432061842022232, 72.43724557055405 -7.432039242494638, 72.43725356995627 -7.432016642949555, 72.43728176796499 -7.431954144166746, 72.43731266563503 -7.431863745993823, 72.43735146288307 -7.431775947709234, 72.4373555625023 -7.431753348190393, 72.43735556218758 -7.43170674923939, 72.43734886224635 -7.431660250331207, 72.43734346240296 -7.43163895084701, 72.43733276286396 -7.431619051366955, 72.43733406262076 -7.431593751927728, 72.43735286109853 -7.431523253388268, 72.43735556016692 -7.431407555974602, 72.43735955978295 -7.431383656485703, 72.43737295873207 -7.431338457413054, 72.43737695834741 -7.431314457926406, 72.43738635766294 -7.431290558401189, 72.4374440532489 -7.431112362024516, 72.43746145199367 -7.431069862864192, 72.43748825022352 -7.431028563613629, 72.43750704905182 -7.431009963905882, 72.43754724663529 -7.430983364234273, 72.43756474554469 -7.430966064506006, 72.43757684474581 -7.430947464843324, 72.43759424363377 -7.430926165205775, 72.43759964318066 -7.430903565678207, 72.43760764258292 -7.43088096613315, 72.43765993874759 -7.430743968865423, 72.43765993859498 -7.430721369374184, 72.43765593866495 -7.430698769909846, 72.43762773979449 -7.43063367156502, 72.4376036408661 -7.430593772625325, 72.4375942412541 -7.43057377313878, 72.4375781420068 -7.430552573724313, 72.43757004231368 -7.430531274258288, 72.43755534301485 -7.430513974746608, 72.43753384394174 -7.430474075789425, 72.43752584424307 -7.430452776322726, 72.43746144764691 -7.430426177354681, 72.43738505170971 -7.430398278496612, 72.43734345388943 -7.430378279226637, 72.43728715674396 -7.430337080532774, 72.43721736044827 -7.430310481601038, 72.43717446274557 -7.430297182188978, 72.43711546581311 -7.430265283303914, 72.43704706961914 -7.430265283763962, 72.43699877235196 -7.430271983937996, 72.43697737359605 -7.430279883904094, 72.43696527440439 -7.430299883535254, 72.43689957806892 -7.430301183947882, 72.43687947914279 -7.430294584231649, 72.43686228000463 -7.430280484664736, 72.4368391812326 -7.430271985011446, 72.43681378239407 -7.430234686021942, 72.4367547853988 -7.430193487346218, 72.43673728627398 -7.430178887792581, 72.43669978818977 -7.430153588614322, 72.43667828930505 -7.43014158902906, 72.43664479098072 -7.430113689882426, 72.4365964936237 -7.430107090355849, 72.4366004932573 -7.430085790808428, 72.43663409114529 -7.430049891390579, 72.43663139113347 -7.430025891949002, 72.43661259205396 -7.430007292494148, 72.4365924930826 -7.429993992928726, 72.43658579331156 -7.429972693453272, 72.43657909318203 -7.429898295173141, 72.43655089432914 -7.429835796769733, 72.43652539550565 -7.429799897749374, 72.43652409541593 -7.429775898298379, 72.4365267951131 -7.429753298788968, 72.43653879414899 -7.429709399696488, 72.43654289376825 -7.429686800177666, 72.43654419354333 -7.42966420067767, 72.43654819316815 -7.429641601159517, 72.43655089269451 -7.429593702219634, 72.43655629223268 -7.429569802721332, 72.43657909066761 -7.42952590355623, 72.43660048936006 -7.42950860380175, 72.43664338681161 -7.429484704051257, 72.43665818586251 -7.429466104370431, 72.43668768395166 -7.429426205070236, 72.43671718189698 -7.429365006249533, 72.4367184810523 -7.429250608816086, 72.43672388059045 -7.429226709317792, 72.43672658028764 -7.429204109808391, 72.4367479786209 -7.429133611251531, 72.43676007761547 -7.429084412277724, 72.43677077688572 -7.429064512653746, 72.43678557593596 -7.429045812975186, 72.43679227542005 -7.42902461340737, 72.43681237402278 -7.428983314201933, 72.43687547017956 -7.428934114885172, 72.43694116601206 -7.428858316149752, 72.43696256470453 -7.428841016395296, 72.43697866370132 -7.428825116644969, 72.43701756133899 -7.428795817042981, 72.43705245919992 -7.428766617465641, 72.43707855752756 -7.42873401802402, 72.43704975878916 -7.428683519354538, 72.43702765968672 -7.428634320610735, 72.4370276594214 -7.428595021495451, 72.43702425937296 -7.428559822310739, 72.43702965887066 -7.428529922947535, 72.437059857091 -7.428515223075386, 72.43709265510456 -7.428491323392869, 72.43712355358703 -7.428521222511978, 72.43716975112838 -7.428537821827615, 72.43720934895664 -7.428542521455527, 72.43725094681672 -7.428568420592728, 72.43728984484525 -7.428597019687306, 72.43733474235161 -7.428597719369623, 72.43736964037792 -7.428593019240753, 72.43740713836353 -7.42860371874771, 72.43746143544942 -7.428619618024632, 72.437495633726 -7.428646217195832, 72.43753383179347 -7.428674816295109, 72.4375620306017 -7.428730714847037, 72.43758352947694 -7.428741314463831, 72.43760222852617 -7.428754614038671, 72.43763982673912 -7.428799812768271, 72.43765322630809 -7.428846411629084, 72.43765992625795 -7.428894210507939, 72.43768142568138 -7.428986008296725, 72.43768142615733 -7.429056506709607, 72.43767202708409 -7.429116305426582, 72.43767062763797 -7.429186803848884, 72.43768142736917 -7.429236002668653, 72.43769482693817 -7.42928260152947, 72.43769752694929 -7.429306500973272, 72.43769752710186 -7.429329100464499, 72.437704227043 -7.429375599372625, 72.43771092682343 -7.429398298816542, 72.43774712522163 -7.429459397197603, 72.43777792396557 -7.429527195464146, 72.43779272327707 -7.42954719491437, 72.43781282239225 -7.429581794000273, 72.43786112011718 -7.429642892299955, 72.43790671802 -7.42970809052549, 72.43792681734178 -7.429773288922519, 72.43796701567946 -7.429858386736376, 72.43797511537257 -7.429879686202391, 72.43798711484796 -7.429900885644429, 72.43801801339795 -7.429940784538378, 72.43803541255535 -7.429959384002627, 72.43804881194477 -7.429979383462265, 72.43808231032308 -7.43001528242877, 72.43809580969747 -7.430033881919251, 72.43813470776652 -7.430068480878707, 72.43815070699301 -7.430085780381636, 72.43818960503508 -7.430116379431137, 72.43820440432835 -7.430133678942139, 72.43822990317815 -7.430173477874649, 72.43824860241645 -7.430214776819123, 72.43826070188631 -7.430235976260482, 72.4382902005142 -7.430275875163836, 72.43832369888375 -7.4303104741596, 72.4383384981858 -7.430329073641333, 72.43834649788447 -7.430350373108016, 72.43836669703866 -7.430391572044649, 72.43838139636451 -7.43041287146627, 72.43840149563228 -7.430470070043381, 72.43842159481025 -7.4305139689199, 72.43844179433245 -7.430609666629617, 72.43844439451121 -7.430657565533798, 72.43844309521221 -7.430750663446661, 72.43843099621775 -7.430799862420448, 72.4384309963886 -7.430825161850892, 72.43834390218672 -7.430966059264811, 72.43828490618826 -7.431072457266405, 72.4382554085753 -7.431182854979535, 72.43820981195682 -7.431307852472305, 72.43809042010068 -7.431529948275672, 72.4379871274561 -7.431767943612878, 72.43793083121766 -7.43186104189583, 72.43792283179788 -7.431881041499425, 72.43790003336238 -7.431924840666823, 72.43787313547044 -7.432015338810538, 72.43786643618434 -7.432065837718809, 72.43785303741491 -7.432137636192675, 72.43784633793159 -7.432158935758265, 72.43783693858904 -7.432178835373537, 72.43774574463436 -7.432322532752291, 72.4377068471846 -7.432379631728637, 72.43766265001285 -7.432434230796924, 72.43764255124815 -7.432451530542719, 72.43762235251535 -7.432472730201396, 72.43759965403919 -7.432511329485214, 72.43757275588656 -7.432563228497901, 72.43755265731032 -7.432608427615659, 72.43754725777224 -7.432632327113995, 72.43738776757284 -7.432769325103207, 72.43703498990796 -7.433169618466234, 72.4368968988319 -7.433353115264953, 72.43668641227832 -7.433609710905491, 72.43646642641551 -7.43389030606988, 72.4362840383707 -7.434157601280762, 72.43572087417411 -7.434818490195431, 72.43554378531358 -7.435008687106433, 72.43551428721587 -7.435047286436198, 72.43548888889877 -7.435087185709108, 72.43547138998943 -7.435104485437514, 72.43543649212867 -7.435133685015194, 72.43540569408502 -7.435169584414486, 72.43538689524799 -7.435186884151649, 72.43531049983153 -7.43523608355851, 72.43527700188409 -7.435263983156039, 72.43526220282448 -7.435281282866283, 72.43523270472677 -7.43531988219607, 72.43520990627383 -7.435361081422244, 72.4351817084538 -7.435451479577434, 72.43516560962873 -7.435492778756268, 72.43515221050001 -7.435511378427836, 72.43507581538022 -7.435604476846704, 72.43503421806322 -7.435658975900102, 72.43501281953237 -7.435700175116876, 72.43500072033135 -7.4357187747797, 72.43498462135288 -7.435737374469448, 72.43496582250708 -7.435753374235889, 72.43494572371536 -7.43576667407185, 72.43492962472811 -7.435783973790858, 72.43485452933798 -7.435847772860463, 72.43483443054626 -7.435861072696421, 72.43477813372418 -7.435867772924598, 72.43475393512477 -7.435875772907445, 72.43471103763753 -7.435894372777597, 72.43469093883634 -7.435906272645073, 72.4346694400955 -7.435915572580488, 72.43465074122588 -7.435928872407032, 72.4346359421663 -7.435946172117298, 72.43462524290561 -7.435967471709947, 72.43459974477388 -7.436033970384944, 72.43458494572309 -7.436052570065958, 72.43456484690432 -7.436061869991954, 72.43454614804416 -7.436076569786994, 72.43453134898391 -7.436093769499516, 72.43451125038142 -7.43613506870533, 72.43448305222894 -7.436176267967917, 72.43445225417655 -7.436210867396545, 72.43443475524016 -7.436224167215025, 72.43439055780699 -7.436240067154719, 72.43436635914475 -7.436238767346877, 72.43435835944591 -7.436217467880104, 72.43432346116344 -7.43618426886222, 72.43427256399558 -7.436184269204857, 72.4342376658922 -7.436177569590576, 72.43420276775366 -7.436165670093318, 72.43418136892615 -7.436162970298137, 72.43415987007717 -7.436156270593655, 72.43414517077885 -7.436139071079703, 72.43413307132572 -7.436120371582009, 72.43411567219522 -7.436105772027716, 72.4340941733016 -7.436092472471763, 72.43406067494125 -7.43605927344445, 72.43403647621544 -7.436048573848161, 72.43401507736155 -7.436041974140748, 72.43399357847676 -7.436029974555541))",background,0,0,0,0
"POLYGON ((72.43031647977273 -7.435540610322485, 72.43031647944969 -7.435492811398098, 72.43035267689631 -7.435413012950117, 72.43040767333275 -7.435338514256333, 72.43044117099245 -7.435268015617269, 72.43049346768724 -7.435209516581636, 72.4305578638433 -7.435170917016756, 72.43063295924253 -7.435108417917681, 72.43065975771562 -7.435103117856552, 72.43075765229567 -7.435107117107576, 72.43084884743703 -7.435139015775863, 72.43089584487609 -7.435147015279478, 72.43105803524944 -7.435057916192749, 72.4310905332202 -7.43502521670985, 72.43104873476067 -7.434909019606089, 72.43106073396731 -7.43489041994388, 72.43109833163204 -7.434854420500924, 72.43114792882777 -7.434847820315603, 72.43129542067514 -7.434855819142794, 72.43136651662935 -7.434842518963539, 72.43138801537906 -7.434834518998862, 72.43142011336873 -7.43480131952993, 72.43148590952794 -7.434774719685653, 72.43154220609883 -7.434730820294642, 72.43163870065737 -7.434720119885933, 72.43165749949445 -7.434702820148718, 72.43168029819007 -7.434697520114534, 72.43170709645636 -7.434661620742053, 72.43171789550546 -7.434609821835075, 72.43174199406522 -7.43459512200368, 72.43176349296829 -7.434609821528168, 72.43178759193282 -7.434655020348774, 72.43180909080822 -7.434665619965523, 72.43185868807554 -7.434669619541676, 72.43188008696593 -7.434681619127593, 72.43196328273206 -7.434740117251118, 72.43198878158286 -7.434780016181568, 72.43198608206554 -7.434829215092533, 72.43196728338997 -7.434870414291895, 72.43194718480495 -7.434914313439247, 72.43190448757741 -7.43497301240566, 72.43188818863571 -7.434995412011276, 72.43185329116136 -7.435081810301836, 72.43184259189185 -7.435101809923775, 72.4318170935715 -7.435140409226762, 72.43177819596022 -7.435173608741465, 72.43170450046492 -7.43523340789181, 72.431601206626 -7.435294607209899, 72.43157440840501 -7.435337206431637, 72.43151671202828 -7.435398305445057, 72.43147781438186 -7.435426305076802, 72.43142011785241 -7.43546480459881, 72.43135172183786 -7.435491404460642, 72.43129272540844 -7.435534003899148, 72.43124712829562 -7.43558580304043, 72.43117743284812 -7.435685601263798, 72.43110773705862 -7.435734800625837, 72.43100444345285 -7.435830499167679, 72.43098404488391 -7.435874298319381, 72.43096414616278 -7.435899697881773, 72.43091324903938 -7.435906298075897, 72.43082475441281 -7.43597279717523, 72.43077645710962 -7.435974197468873, 72.43073755912999 -7.435952898210043, 72.43067586211343 -7.43588640012181, 72.43067186203928 -7.435842501136596, 72.43065716272268 -7.435822601683351, 72.43058336678349 -7.435815902330916, 72.43057936619708 -7.435696205051392, 72.43059276516431 -7.435653705917548, 72.43059136509825 -7.435632406406273, 72.43056186651454 -7.43559910735419, 72.43051766900075 -7.43560310756171, 72.43049887012786 -7.435615107418234, 72.43045197275552 -7.435617807673183, 72.43035137803776 -7.435571209398983, 72.43031647977273 -7.435540610322485))",background,0,0,0,0
